V1,V2
0.244735536443342,-0.803308170804988
0.248714976060307,-1.03644721723947
0.252694415677272,-1.68129989886676
0.256673855294237,1.4867455831791
0.260653294911202,0.54592205536903
0.264632734528167,-1.67137908838018
0.268612174145132,1.09322010054501
0.272591613762097,-1.66972561996576
0.276571053379062,0.683159933766633
0.280550492996027,0.868348396182675
0.284529932612992,-0.900862807256296
0.288509372229956,0.597179576216328
0.292488811846921,-1.18856631136693
0.296468251463886,-1.60689382021746
0.300447691080851,1.67193404559514
0.304427130697816,0.607100386702901
0.308406570314781,1.14117068456345
0.312386009931746,-1.58209179400102
0.316365449548711,-0.902516275670725
0.320344889165676,-1.02817987516732
0.324324328782641,-0.128693057717979
0.328303768399606,1.22053716845604
0.33228320801657,0.464902103062012
0.336262647633535,1.45036927806166
0.3402420872505,-0.317188456962879
0.344221526867465,0.949368348489693
0.34820096648443,-1.56059670461344
0.352180406101395,-0.647882139848668
0.35615984571836,-1.19187324819579
0.360139285335325,0.0333468468960576
0.36411872495229,-1.30596256879139
0.368098164569255,0.365693998196275
0.37207760418622,-1.52918080473929
0.376057043803185,-1.43658657353127
0.380036483420149,0.0961786466443575
0.384015923037114,0.917952448615543
0.387995362654079,-0.340337014764884
0.391974802271044,1.52973576195425
0.395954241888009,-0.952120328103593
0.399933681504974,-1.26958626367395
0.403913121121939,0.157356977978228
0.407892560738904,-0.92566483347273
0.411872000355869,-0.786773486660699
0.415851439972834,0.23341652504196
0.419830879589799,0.321050351006694
0.423810319206764,1.27014122088891
0.427789758823728,-1.33241806342225
0.431769198440693,-1.25470504794409
0.435748638057658,-0.373406383053463
0.439728077674623,1.1097547846893
0.443707517291588,-0.141920805033411
0.447686956908553,-0.327109267449452
0.451666396525518,-1.00668478577975
0.455645836142483,0.0316933784816286
0.459625275759448,-0.489149172063489
0.463604715376413,-0.265930936115581
0.467584154993378,1.42226031501637
0.471563594610343,-0.140267336618982
0.475543034227307,-1.22824955331323
0.479522473844272,-0.618119708388947
0.483501913461237,-0.747090244714404
0.487481353078202,-0.629693987289949
0.491460792695167,-0.320495393791737
0.495440232312132,-0.915744022986157
0.499419671929097,-1.30926950562025
0.503399111546062,1.33462648905164
0.507378551163027,-0.0476731054109607
0.511357990779992,1.56941900390055
0.515337430396957,-0.370099446224605
0.519316870013921,1.63721120889213
0.523296309630886,-1.10423942223106
0.527275749247851,0.879922675083677
0.531255188864816,-0.155148552348842
0.535234628481781,-0.0410592317532449
0.539214068098746,1.45367621489052
0.543193507715711,-0.176643641736418
0.547172947332676,1.48343864635024
0.551152386949641,1.31147793124963
0.555131826566606,-0.642921734605381
0.559111266183571,-1.57547792034331
0.563090705800536,1.53965657244083
0.5670701454175,0.729457049370643
0.571049585034465,0.997318932508132
0.57502902465143,0.380575213926136
0.579008464268395,0.542615118540172
0.58298790388536,-0.928971770301588
0.586967343502325,1.21723023162718
0.59094678311929,-0.303960709647447
0.594926222736255,-1.63665625167718
0.59890566235322,-1.2381703637998
0.602885101970185,-1.52587386791044
0.60686454158715,-1.65815134106475
0.610843981204115,0.630248944504907
0.61482342082108,-1.57878485717216
0.618802860438044,0.951021816904122
0.622782300055009,0.759219480830364
0.626761739671974,0.754259075587077
0.630741179288939,0.970863437877269
0.634720618905904,0.989051590435987
0.638700058522869,-0.289079493917587
0.642679498139834,-0.216326883682713
0.646658937756799,-0.841337944336854
0.650638377373764,1.70996381912701
0.654617816990729,-1.62838890960503
0.658597256607694,0.769140291316938
0.662576696224658,0.899764296056824
0.666556135841623,-0.0245245476089555
0.670535575458588,0.268139361744968
0.674515015075553,1.19408167382518
0.678494454692518,-0.495763045721205
0.682473894309483,-1.5523293625413
0.686453333926448,-1.07117005394248
0.690432773543413,0.64016975499148
0.694412213160378,0.0234260364094839
0.698391652777343,0.560803271098891
0.702371092394308,-0.684258444966104
0.706350532011273,-1.16045734832164
0.710329971628237,-0.117118778816976
0.714309411245202,-0.0790890052851106
0.718288850862167,1.10148744261716
0.722268290479132,0.780714570217941
0.726247730096097,-1.59035913607317
0.730227169713062,1.70665688229815
0.734206609330027,-0.538753224496357
0.738186048946992,-1.47626981547757
0.742165488563957,-0.0708216632129659
0.746144928180922,-0.384980661954465
0.750124367797887,1.67028057718071
0.754103807414852,0.784021507046798
0.758083247031816,0.378921745511707
0.762062686648781,0.686466870595491
0.766042126265746,-0.940546049202591
0.770021565882711,0.109406393959789
0.774001005499676,-0.517258135108781
0.777980445116641,1.39415135197108
0.781959884733606,1.52146841988211
0.785939324350571,0.0101982890940524
0.789918763967536,-1.44650738401785
0.793898203584501,-0.95708073334688
0.797877643201466,0.256565082843965
0.801857082818431,0.130901483347365
0.805836522435395,1.52312188829654
0.80981596205236,-0.646228671434239
0.813795401669325,-0.599931555830228
0.81777484128629,-1.68460683569562
0.821754280903255,1.32139874173621
0.82573372052022,0.0730300888423523
0.829713160137185,1.44706234123281
0.83369259975415,0.297901793204689
0.837672039371115,-1.34729927915211
0.84165147898808,0.208614498825526
0.845630918605045,1.13786374773459
0.849610358222009,-1.53744814681144
0.853589797838975,1.023774427139
0.857569237455939,0.883229611912535
0.861548677072904,0.335931566736554
0.865528116689869,0.225149182969815
0.869507556306834,-0.920704428229443
0.873486995923799,-0.72228821849797
0.877466435540764,-1.05794230662705
0.881445875157729,-1.21336833758337
0.885425314774694,0.810477001677661
0.889404754391659,-0.932278707130446
0.893384194008624,-1.56225017302787
0.897363633625588,-0.426317372315189
0.901343073242553,-0.745436776299975
0.905322512859518,1.1610123055366
0.909301952476483,-0.0030294582213792
0.913281392093448,-1.6035868833886
0.917260831710413,1.19573514223961
0.921240271327378,-1.1869128429525
0.925219710944343,-0.737169434227831
0.929199150561308,0.461595166233154
0.933178590178273,0.364040529781847
0.937158029795238,-1.53414120998258
0.941137469412203,1.058497263842
0.945116909029167,0.788981912290085
0.949096348646132,-0.246089315142434
0.953075788263097,1.02046749031014
0.957055227880062,0.413644582214715
0.961034667497027,-0.341990483179313
0.965014107113992,1.57933981438712
0.968993546730957,1.64547855096428
0.972972986347922,-0.146881210276697
0.976952425964887,-0.239475441484718
0.980931865581852,-0.834724070679138
0.984911305198817,1.07833888481515
0.988890744815782,-1.33407153183668
0.992870184432747,-1.33737846866554
0.996849624049711,-0.742129839471117
1.00082906366668,0.646783628649196
1.00480850328364,-1.19848712185351
1.00878794290061,-1.3010021635481
1.01276738251757,1.28171549978991
1.01674682213454,0.881576143498106
1.0207262617515,-1.08109086442905
1.02470570136847,-0.914090554571727
1.02868514098543,-0.852912223237857
1.0326645806024,1.10810131627487
1.03664402021936,-0.17333670490756
1.04062345983633,1.01550708506685
1.04460289945329,-1.20014059026794
1.04858233907026,0.982437716778272
1.05256177868722,0.309476072105691
1.05654121830419,1.38092360465565
1.06052065792115,0.220188777726528
1.06450009753811,0.352466250880844
1.06847953715508,1.30321058917749
1.07245897677204,-1.17203162722264
1.07643841638901,-0.712367408011396
1.08041785600597,1.32305221015063
1.08439729562294,0.712922365226354
1.0883767352399,1.24368572625805
1.09235617485687,-0.206406073196139
1.09633561447383,0.481436787206302
1.1003150540908,-0.763624928858694
1.10429449370776,0.377268277097278
1.10827393332473,-0.907476680914012
1.11225337294169,-0.398208409269897
1.11623281255866,1.13124987407688
1.12021225217562,0.246644272357391
1.12419169179259,0.111059862374218
1.12817113140955,1.05353685859872
1.13215057102652,0.150743104320513
1.13613001064348,-0.563555250712791
1.14010945026045,0.994011995679274
1.14408888987741,0.663318312793486
1.14806832949438,0.0713766204279233
1.15204776911134,1.3726562625835
1.15602720872831,-1.1240810432042
1.16000664834527,-0.214673415268284
1.16398608796224,-1.24478423745752
1.1679655275792,-0.674337634479531
1.17194496719617,-1.42335882621584
1.17592440681313,-0.181604046979705
1.1799038464301,-0.967001543833454
1.18388328604706,1.51154760939553
1.18786272566403,-0.65945641874967
1.19184216528099,0.904724701300111
1.19582160489796,1.4354880623318
1.19980104451492,1.69673607181158
1.20378048413189,0.370654403439562
1.20775992374885,-0.0906632841861132
1.21173936336582,-0.624733582046662
1.21571880298278,-1.40021026841384
1.21969824259975,-0.689218850209391
1.22367768221671,0.848506775209527
1.22765712183368,1.16597271077988
1.23163656145064,1.63390427206328
1.23561600106761,0.861734522524959
1.23959544068457,1.34620076795264
1.24357488030154,0.254911614429536
1.2475543199185,1.1494380266356
1.25153375953547,-1.30265563196253
1.25551319915243,0.0779904940856391
1.2594926387694,0.497971471350591
1.26347207838636,0.952675285318551
1.26745151800333,1.38753747831336
1.27143095762029,-1.49445796803629
1.27541039723726,-0.472614487919199
1.27938983685422,-0.145227741862268
1.28336927647119,0.732763986199501
1.28734871608815,1.0866062268873
1.29132815570512,0.408684176971428
1.29530759532208,-0.0592473843119633
1.29928703493904,-0.3469508884226
1.30326647455601,0.494664534521733
1.30724591417297,0.0168121627517681
1.31122535378994,-0.302307241233018
1.3152047934069,0.960942627390695
1.31918423302387,0.0912182414010706
1.32316367264083,-0.685911913380533
1.3271431122578,0.32766422466441
1.33112255187476,0.144129230662797
1.33510199149173,-0.965348075419025
1.33908143110869,-1.29934869513367
1.34306087072566,-1.13565532210521
1.34704031034262,-1.55398283095573
1.35101974995959,0.855120648867243
1.35499918957655,-0.406475751342042
1.35897862919352,0.775754164974654
1.36295806881048,0.26483242491611
1.36693750842745,1.09652703737387
1.37091694804441,1.64878548779314
1.37489638766138,-1.29273482147596
1.37887582727834,-0.510644261451065
1.38285526689531,-0.198138731123995
1.38683470651227,0.314436477348978
1.39081414612924,1.15935883712217
1.3947935857462,0.661664844379057
1.39877302536317,1.25029959991576
1.40275246498013,-0.986843164806601
1.4067319045971,1.2238441052849
1.41071134421406,0.451674355746581
1.41469078383103,0.792288849118943
1.41867022344799,-1.29438828989038
1.42264966306496,1.00558627458028
1.42662910268192,-1.56555710985673
1.43060854229889,-1.24809117428637
1.43458798191585,-0.542060161325215
1.43856742153282,-1.08770473808677
1.44254686114978,1.24533919467247
1.44652630076675,0.360733592952989
1.45050574038371,1.04857645335543
1.45448518000068,-1.61681463070403
1.45846461961764,-0.704100065939252
1.46244405923461,-0.993457038464317
1.46642349885157,0.116020267617505
1.47040293846854,-1.48453715754971
1.4743823780855,1.25691347357348
1.47836181770247,0.610407323531759
1.48234125731943,-1.34399234232325
1.4863206969364,1.15605190029331
1.49030013655336,-1.31753684769239
1.49427957617033,-1.30761603720582
1.49825901578729,0.636862818162622
1.50223845540426,-0.864486502138859
1.50621789502122,0.984091185192701
1.51019733463819,-0.226247694169287
1.51417677425515,0.344198908808699
